NTA Code,NTA Name,the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,boro,bin,bbl,latitude,longitude,xcoord,ycoord,cd,nta2010,nta2020,council,ct2010,ct2020,borocode,schooldist,policeprct,datasource,uid,SCHOOL NAME,DBN,School Name,Year,Total Enrollment,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
BX13,Co-Op City,0101000020E610000089979461447552C068383633E26F4440,0101000020110F000082F7FC78575A5FC1B0613FF0BE0C5341,BRONX HEALTH SCIENCES HIGH SCHOOL,750,BAYCHESTER AVENUE,750 BAYCHESTER AVENUE,BRONX,10475.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,356.0,seats,BRONX,2116159.0,2051410150.0,40.8740988716,-73.8323000578,1030628.51694,257779.935718,210.0,BX13,BX1004,12.0,46201.0,46205.0,2.0,11.0,45.0,doe_lcgms,fb3696c8cf9abac9d144725165efeaa7,BRONX HEALTH SCIENCES HIGH SCHOOL,11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,2016.0,333.0,114.0,96.0,65.0,58.0,177.0,0.532,156.0,0.468,25.0,0.075,158.0,0.474,124.0,0.372,14.0,0.042,12.0,0.036,38.0,0.114,17.0,0.051,242,0.727,0.63
BX13,Co-Op City,0101000020E610000089979461447552C068383633E26F4440,0101000020110F000082F7FC78575A5FC1B0613FF0BE0C5341,HARRY S TRUMAN HIGH SCHOOL,750,BAYCHESTER AVENUE,750 BAYCHESTER AVENUE,BRONX,10475.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,2933.0,seats,BRONX,2116159.0,2051410150.0,40.8740988716,-73.8323000578,1030628.51694,257779.935718,210.0,BX13,BX1004,12.0,46201.0,46205.0,2.0,11.0,45.0,doe_lcgms,ac440dea3bb6b79e93e503895ed63ce1,HARRY S TRUMAN HIGH SCHOOL,11X455,HARRY S TRUMAN HIGH SCHOOL,2016.0,2070.0,779.0,527.0,434.0,330.0,851.0,0.411,1219.0,0.589,60.0,0.029,1056.0,0.51,884.0,0.427,25.0,0.012,45.0,0.022,446.0,0.215,92.0,0.044,1412,0.682,0.65
BX14,East Concourse-Concourse Village,0101000020E610000003D54BEB187B52C0A97EA53738694440,0101000020110F0000AFCDD1B23E645FC16A1DF88B43055341,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,730,CONCOURSE VILLAGE WEST,730 CONCOURSE VILLAGE WEST,BRONX,10451.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,489.0,seats,BRONX,2103486.0,2024430078.0,40.8220363994,-73.9233973715,1005451.55622,238776.480325,204.0,BX14,BX0401,17.0,6100.0,6100.0,2.0,7.0,44.0,doe_lcgms,2cf8408168907edafe118db5c612ae71,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2016.0,504.0,146.0,146.0,105.0,107.0,213.0,0.423,291.0,0.577,11.0,0.022,146.0,0.29,337.0,0.669,6.0,0.012,4.0,0.008,136.0,0.27,80.0,0.159,461,0.915,0.83
BX14,East Concourse-Concourse Village,0101000020E6100000DE6E70C4527A52C099903E21776B4440,0101000020110F0000DAF7251EEE625FC1FA7F8EDCC8075341,DREAMYARD PREPARATORY SCHOOL,240,EAST 172 STREET,240 EAST 172 STREET,BRONX,10457.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,424.0,seats,BRONX,2007806.0,2028170002.0,40.8395813391,-73.9113031425,1008792.44136,245171.902569,204.0,BX14,BX0403,16.0,22500.0,22500.0,2.0,9.0,44.0,doe_lcgms,3b27fed8508d184dc6666681fbb1f223,DREAMYARD PREPARATORY SCHOOL,09X329,DREAMYARD PREPARATORY SCHOOL,2016.0,294.0,90.0,92.0,71.0,41.0,174.0,0.592,120.0,0.408,4.0,0.014,110.0,0.374,176.0,0.599,3.0,0.01,1.0,0.003,68.0,0.231,56.0,0.19,216,0.735,0.8690000000000001
BX14,East Concourse-Concourse Village,0101000020E6100000DE6E70C4527A52C099903E21776B4440,0101000020110F0000DAF7251EEE625FC1FA7F8EDCC8075341,BRONX HIGH SCHOOL OF BUSINESS,240,EAST 172 STREET,240 EAST 172 STREET,BRONX,10457.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,378.0,seats,BRONX,2007806.0,2028170002.0,40.8395813391,-73.9113031425,1008792.44136,245171.902569,204.0,BX14,BX0403,16.0,22500.0,22500.0,2.0,9.0,44.0,doe_lcgms,6819744f9851283ca76fd46ef0573867,BRONX HIGH SCHOOL OF BUSINESS,09X412,BRONX HIGH SCHOOL OF BUSINESS,2016.0,309.0,113.0,68.0,61.0,67.0,134.0,0.434,175.0,0.566,7.0,0.023,90.0,0.291,204.0,0.66,3.0,0.01,5.0,0.016,75.0,0.243,94.0,0.304,219,0.7090000000000001,0.866
BX17,East Tremont,0101000020E61000009806374C307952C00D57A222956C4440,0101000020110F00005D1DD3B900615FC114133FF409095341,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,560,EAST 179 STREET,560 EAST 179 STREET,BRONX,10457.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,300.0,seats,BRONX,2011844.0,2030610055.0,40.8483095354,-73.8935742791,1013694.15629,248357.374029,206.0,BX17,BX0602,15.0,37504.0,37504.0,2.0,10.0,48.0,doe_lcgms,1b1dc2dc9a97e0eae79aee01abd17597,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,2016.0,227.0,31.0,69.0,71.0,56.0,111.0,0.489,116.0,0.511,0.0,0.0,60.0,0.264,140.0,0.617,27.0,0.119,0.0,0.0,39.0,0.172,24.0,0.106,190,0.8370000000000001,0.8009999999999999
BX17,East Tremont,0101000020E6100000B62FEA8A047852C081C9E7C7B16B4440,0101000020110F00006363CC8F035F5FC1490055B40A085341,WINGS ACADEMY,1122,EAST 180 STREET,1122 EAST 180 STREET,BRONX,10460.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,630.0,seats,BRONX,2042451.0,2040060003.0,40.8413712283,-73.8752786753,1018759.48567,245836.168274,206.0,BX17,BX0601,15.0,22000.0,22000.0,2.0,12.0,48.0,doe_lcgms,a3cd545cd379f9cfe8abc52d2e9be6e7,WINGS ACADEMY,12X684,WINGS ACADEMY,2016.0,500.0,172.0,115.0,104.0,109.0,186.0,0.372,314.0,0.628,5.0,0.01,278.0,0.556,206.0,0.412,6.0,0.012,5.0,0.01,127.0,0.254,21.0,0.042,400,0.8,0.8240000000000001
BX22,North Riverdale-Fieldston-Riverdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BX26,Highbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BX27,Hunts Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BX28,Van Cortlandt Village,0101000020E610000019831A54B27952C0A26C87E212704440,0101000020110F0000F737A798DD615FC13C4A179FF50C5341,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",120,WEST 231 STREET,120 WEST 231 STREET,BRONX,10463.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,540.0,seats,BRONX,2015547.0,2032530141.0,40.8755846128,-73.9015107338,1011487.25365,258292.167512,208.0,BX28,BX0801,14.0,27300.0,27300.0,2.0,10.0,50.0,doe_lcgms,0c2075c06ee38837ec981416bbf7eec0,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND",2016.0,570.0,193.0,155.0,122.0,100.0,462.0,0.811,108.0,0.189,19.0,0.033,194.0,0.34,328.0,0.575,11.0,0.019,18.0,0.032,114.0,0.2,53.0,0.093,377,0.6609999999999999,0.763
BX28,Van Cortlandt Village,0101000020E6100000AF1E9192697952C030AFC742636F4440,0101000020110F00000F0C4E0362615FC184369D5D300C5341,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2780,RESERVOIR AVENUE,2780 RESERVOIR AVENUE,BRONX,10468.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,531.0,seats,BRONX,2015241.0,2032470070.0,40.8702249921,-73.8970700586,1012717.61848,256340.859365,207.0,BX28,BX0702,11.0,40900.0,40900.0,2.0,10.0,52.0,doe_lcgms,67968038c7f5df19a1209e92e55f6361,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2016.0,466.0,107.0,130.0,108.0,121.0,240.0,0.515,226.0,0.485,31.0,0.067,21.0,0.045,401.0,0.861,2.0,0.004,11.0,0.024,14.0,0.03,328.0,0.704,Above 95%,0.95,0.95
BX28,Van Cortlandt Village,0101000020E6100000AF1E9192697952C030AFC742636F4440,0101000020110F00000F0C4E0362615FC184369D5D300C5341,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2780,RESERVOIR AVENUE,2780 RESERVOIR AVENUE,BRONX,10468.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,521.0,seats,BRONX,2015241.0,2032470070.0,40.8702249921,-73.8970700586,1012717.61848,256340.859365,207.0,BX28,BX0702,11.0,40900.0,40900.0,2.0,10.0,52.0,doe_lcgms,c21bc8f743a80fce45f6fc9b8889c5d5,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2016.0,468.0,154.0,119.0,119.0,76.0,267.0,0.571,201.0,0.429,8.0,0.017,84.0,0.179,358.0,0.765,8.0,0.017,10.0,0.021,112.0,0.239,95.0,0.203,409,0.8740000000000001,0.8340000000000001
BX28,Van Cortlandt Village,0101000020E610000097B60981CC7852C01EBA5C83CD704440,0101000020110F00004DAE5F3757605FC15C841D41C70D5341,DEWITT CLINTON HIGH SCHOOL,100,WEST MOSHOLU PARKWAY SOUTH,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,10468.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1776.0,seats,BRONX,2095215.0,2032510201.0,40.8812800569,-73.8874833575,1015363.86388,260371.915275,207.0,BX28,BX0702,11.0,40900.0,40900.0,2.0,10.0,52.0,doe_lcgms,adaa6f3bb0dc941d27f8322cff096215,DEWITT CLINTON HIGH SCHOOL,10X440,DEWITT CLINTON HIGH SCHOOL,2016.0,1694.0,502.0,427.0,403.0,362.0,758.0,0.447,936.0,0.553,157.0,0.093,527.0,0.311,910.0,0.537,40.0,0.024,60.0,0.035,301.0,0.178,378.0,0.223,1360,0.8029999999999999,0.7709999999999999
BX28,Van Cortlandt Village,0101000020E6100000AF1E9192697952C030AFC742636F4440,0101000020110F00000F0C4E0362615FC184369D5D300C5341,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",2780,RESERVOIR AVENUE,2780 RESERVOIR AVENUE,BRONX,10468.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,477.0,seats,BRONX,2015241.0,2032470070.0,40.8702249921,-73.8970700586,1012717.61848,256340.859365,207.0,BX28,BX0702,11.0,40900.0,40900.0,2.0,10.0,52.0,doe_lcgms,048030acbd84accf3e2380073c6e72d9,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",10X442,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",2016.0,425.0,154.0,110.0,87.0,74.0,274.0,0.645,151.0,0.355,10.0,0.024,102.0,0.24,299.0,0.704,10.0,0.024,4.0,0.009,75.0,0.176,21.0,0.049,353,0.831,0.733
BX28,Van Cortlandt Village,0101000020E6100000AF1E9192697952C030AFC742636F4440,0101000020110F00000F0C4E0362615FC184369D5D300C5341,DISCOVERY HIGH SCHOOL,2780,RESERVOIR AVENUE,2780 RESERVOIR AVENUE,BRONX,10468.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,543.0,seats,BRONX,2015241.0,2032470070.0,40.8702249921,-73.8970700586,1012717.61848,256340.859365,207.0,BX28,BX0702,11.0,40900.0,40900.0,2.0,10.0,52.0,doe_lcgms,ee99081109bd34772b3011358b5c6243,DISCOVERY HIGH SCHOOL,10X549,DISCOVERY HIGH SCHOOL,2016.0,505.0,130.0,138.0,159.0,78.0,199.0,0.394,306.0,0.606,10.0,0.02,96.0,0.19,384.0,0.76,5.0,0.01,10.0,0.02,148.0,0.293,103.0,0.204,432,0.855,0.8009999999999999
BX28,Van Cortlandt Village,0101000020E610000038208EE94A7952C0DE455641F86F4440,0101000020110F0000E7FAF7EE2D615FC10205F5B5D70C5341,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2925,GOULDEN AVENUE,2925 GOULDEN AVENUE,BRONX,10468.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,325.0,seats,BRONX,2015222.0,2032460002.0,40.8747719399,-73.8951987079,1013233.20086,257998.104341,208.0,BX28,BX0702,11.0,40900.0,40900.0,2.0,10.0,50.0,doe_lcgms,5dbe2ce9f470f0761bdac6dbfc7f1cfd,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,2016.0,369.0,97.0,95.0,79.0,98.0,175.0,0.474,194.0,0.526,80.0,0.217,13.0,0.035,54.0,0.146,14.0,0.038,208.0,0.564,11.0,0.03,0.0,0.0,99,0.268,0.225
BX29,Spuyten Duyvil-Kingsbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BX30,Kingsbridge Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BX31,Allerton-Pelham Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BX33,Longwood,0101000020E6100000F0AB1008687952C087DB809CE7694440,0101000020110F0000073634655F615FC1C1C9A26608065341,"METROPOLITAN HIGH SCHOOL, THE",0.0,0.0,1180 REV. J.A. POLITE AVE.,BRONX,10459.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,461.0,seats,BRONX,0.0,2026920014.0,40.827389,-73.896976,1012761.98779,240734.124104,202.0,BX33,BX0202,17.0,13100.0,13100.0,2.0,12.0,41.0,doe_lcgms,28ae4f5834f7f8de04baeb372208c406,"METROPOLITAN HIGH SCHOOL, THE",12X248,"METROPOLITAN HIGH SCHOOL, THE",2016.0,341.0,118.0,82.0,93.0,48.0,149.0,0.437,192.0,0.563,4.0,0.012,65.0,0.191,263.0,0.771,7.0,0.021,2.0,0.006,92.0,0.27,78.0,0.229,289,0.848,0.82
BX33,Longwood,0101000020E61000008E88F1EF7D7952C068393AD460694440,0101000020110F000034EABF9A84615FC11D06412071055341,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,1010,REV J A POLITE AVENUE,1010 REV J A POLITE AVENUE,BRONX,10459.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,259.0,seats,BRONX,2005366.0,2026980012.0,40.8232757689,-73.8983130219,1012393.70554,239235.092667,202.0,BX33,BX0202,17.0,12901.0,12901.0,2.0,12.0,41.0,doe_lcgms,c204373778cc7089b7e2ea0a710583db,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,12X446,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,2016.0,192.0,0.0,106.0,34.0,52.0,121.0,0.63,71.0,0.37,1.0,0.005,80.0,0.417,105.0,0.547,2.0,0.01,4.0,0.021,26.0,0.135,13.0,0.068,148,0.7709999999999999,0.767
BX33,Longwood,0101000020E610000095ADCAABA37952C0828A5D86E6694440,0101000020110F00005553F9B2C4615FC1523D742E07065341,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,800,HOME STREET,800 HOME STREET,BRONX,10456.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,358.0,seats,BRONX,2004868.0,2026710011.0,40.8273558434,-73.9006161108,1011754.59788,240720.880065,203.0,BX33,BX0202,16.0,13100.0,13100.0,2.0,12.0,42.0,doe_lcgms,11983b377a9068b308a3b0c3a8e7be2b,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,12X479,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,2016.0,323.0,115.0,117.0,53.0,38.0,170.0,0.526,153.0,0.474,2.0,0.006,136.0,0.421,178.0,0.551,3.0,0.009,4.0,0.012,95.0,0.294,50.0,0.155,278,0.861,0.838
BX33,Longwood,0101000020E61000008E88F1EF7D7952C068393AD460694440,0101000020110F000034EABF9A84615FC11D06412071055341,BRONX REGIONAL HIGH SCHOOL,1010,REV J A POLITE AVENUE,1010 REV J A POLITE AVENUE,BRONX,10459.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,380.0,seats,BRONX,2005366.0,2026980012.0,40.8232757689,-73.8983130219,1012393.70554,239235.092667,202.0,BX33,BX0202,17.0,12901.0,12901.0,2.0,12.0,41.0,doe_lcgms,c3e3ab5cdc26c840805e9cdbb4fc982d,BRONX REGIONAL HIGH SCHOOL,12X480,BRONX REGIONAL HIGH SCHOOL,2016.0,264.0,0.0,78.0,87.0,99.0,158.0,0.598,106.0,0.402,3.0,0.011,89.0,0.337,168.0,0.636,0.0,0.0,4.0,0.015,31.0,0.117,25.0,0.095,209,0.792,0.765
BX34,Melrose South-Mott Haven North,0101000020E6100000E0EC4AEEF07952C088C0EC6FD0684440,0101000020110F00007F83BFEE47625FC147507D13CF045341,JILL CHAIFETZ TRANSFER HIGH SCHOOL,778,FOREST AVENUE,778 FOREST AVENUE,BRONX,10456.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,312.0,seats,BRONX,2004690.0,2026550030.0,40.818869279,-73.9053316731,1010452.90304,237627.472601,201.0,BX34,BX0102,17.0,7700.0,7700.0,2.0,7.0,40.0,doe_lcgms,45a0a36f9eb7d80f76703a5e5207b421,JILL CHAIFETZ TRANSFER HIGH SCHOOL,07X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2016.0,199.0,10.0,58.0,55.0,76.0,117.0,0.588,82.0,0.412,1.0,0.005,71.0,0.357,123.0,0.618,2.0,0.01,2.0,0.01,50.0,0.251,13.0,0.065,131,0.6579999999999999,0.7609999999999999
BX34,Melrose South-Mott Haven North,0101000020E6100000C49E9373DF7A52C0EA4C35BFC8684440,0101000020110F000099C17B15DD635FC184351772C6045341,BRONX HAVEN HIGH SCHOOL,333,EAST 151 STREET,333 EAST 151 STREET,BRONX,10451.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,182.0,seats,BRONX,2001874.0,2024110022.0,40.8186345899,-73.919889823,1006423.48492,237537.947023,201.0,BX34,BX0102,17.0,6700.0,6700.0,2.0,7.0,40.0,doe_lcgms,c539453b9af449c8b26a4f71eac466d0,BRONX HAVEN HIGH SCHOOL,07X381,BRONX HAVEN HIGH SCHOOL,2016.0,183.0,25.0,60.0,36.0,62.0,88.0,0.481,95.0,0.519,2.0,0.011,54.0,0.295,126.0,0.689,0.0,0.0,1.0,0.005,41.0,0.224,11.0,0.06,139,0.76,0.785
BX34,Melrose South-Mott Haven North,0101000020E61000008BC3075A567A52C0A969B644B8684440,0101000020110F0000D8E9C434F4625FC18361E5F3B3045341,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,701,ST ANNS AVENUE,701 ST ANNS AVENUE,BRONX,10455.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,312.0,seats,BRONX,2001153.0,2023590240.0,40.8181317065,-73.9115219134,1008739.8009,237356.957327,201.0,BX34,BX0102,17.0,7100.0,7100.0,2.0,7.0,40.0,doe_lcgms,fc535bc1e7513843d8ad9f2db646cde2,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,07X473,MOTT HAVEN VILLAGE PREPARATORY HIGH SCHOOL,2016.0,380.0,125.0,110.0,70.0,75.0,162.0,0.426,218.0,0.574,1.0,0.003,98.0,0.258,278.0,0.732,2.0,0.005,1.0,0.003,101.0,0.266,58.0,0.153,Above 95%,0.95,0.831
BX34,Melrose South-Mott Haven North,0101000020E61000008BC3075A567A52C0A969B644B8684440,0101000020110F0000D8E9C434F4625FC18361E5F3B3045341,UNIVERSITY HEIGHTS SECONDARY SCHOOL,701,ST ANNS AVENUE,701 ST ANNS AVENUE,BRONX,10455.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,647.0,seats,BRONX,2001153.0,2023590240.0,40.8181317065,-73.9115219134,1008739.8009,237356.957327,201.0,BX34,BX0102,17.0,7100.0,7100.0,2.0,7.0,40.0,doe_lcgms,a6b22b115d293e851b2435222d25a69d,UNIVERSITY HEIGHTS SECONDARY SCHOOL,07X495,UNIVERSITY HEIGHTS SECONDARY SCHOOL,2016.0,482.0,127.0,111.0,128.0,116.0,262.0,0.544,220.0,0.456,13.0,0.027,139.0,0.288,316.0,0.656,7.0,0.015,7.0,0.015,64.0,0.133,10.0,0.021,437,0.907,0.789
BX34,Melrose South-Mott Haven North,0101000020E6100000C49E9373DF7A52C0EA4C35BFC8684440,0101000020110F000099C17B15DD635FC184351772C6045341,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,333,EAST 151 STREET,333 EAST 151 STREET,BRONX,10451.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,777.0,seats,BRONX,2001874.0,2024110022.0,40.8186345899,-73.919889823,1006423.48492,237537.947023,201.0,BX34,BX0102,17.0,6700.0,6700.0,2.0,7.0,40.0,doe_lcgms,f6f893e5fa72174d5a0ec0ce407ed435,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,07X600,ALFRED E. SMITH CAREER AND TECHNICAL EDUCATION HIG,2016.0,415.0,157.0,118.0,71.0,69.0,40.0,0.096,375.0,0.904,4.0,0.01,100.0,0.241,302.0,0.728,4.0,0.01,5.0,0.012,117.0,0.282,97.0,0.234,371,0.894,0.805
BX35,Morrisania-Melrose,0101000020E61000000C94DAB5D87952C0CE5DBD60E3694440,0101000020110F00006BC3ADCA1E625FC120A638A603065341,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,1110,BOSTON ROAD,1110 BOSTON ROAD,BRONX,10456.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,484.0,seats,BRONX,2004526.0,2026340001.0,40.8272598048,-73.9038533741,1010858.72057,240684.889781,203.0,BX35,BX0301,16.0,13500.0,13500.0,2.0,9.0,42.0,doe_lcgms,d0af12e4352f6e2658dd412821381d81,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2016.0,443.0,114.0,108.0,103.0,118.0,211.0,0.476,232.0,0.524,6.0,0.014,115.0,0.26,314.0,0.709,3.0,0.007,5.0,0.011,128.0,0.289,82.0,0.185,400,0.903,0.84
